"lineNum","startstationid","startstationname","starttotaldocks","startstationlatitude","startstationlongitude","startzip"
"716",3591,"21 St & 31 Dr",21,40.7659,-73.930819,"11106"
"717",3592,"Crescent St & Broadway",19,40.7633589,-73.9286471,"11106"
"718",3593,"31 St & Broadway",35,40.761584,-73.925921,"11106"
"719",3595,"35 St & Broadway",18,40.760339,-73.9222427,"11106"
"720",3596,"Sullivan Pl & Bedford Ave",19,40.6642406,-73.9574686,"11225"
"721",3597,"43 St & Broadway",25,40.7577284,-73.9166368,"11103"
"722",3598,"Newton Rd & 44 St",19,40.7595701,-73.9142678,"11103"
"723",3599,"Franklin Ave & Empire Blvd",27,40.66314,-73.9605695,"11225"
"724",3601,"Sterling St & Bedford Ave",19,40.6627059,-73.9569115,"11225"
"725",3602,"31 Ave & 34 St",23,40.763154,-73.920827,"11106"
"726",3603,"31 Ave & 30 St",21,40.7647,-73.9240312,"11106"
"727",3604,"Rogers Ave & Sterling St",17,40.6630619,-73.9538746,"11225"
"728",3605,"31 Ave & Crescent St",21,40.7658346,-73.9265474,"11106"
"729",3606,"49 Ave & 21 St",21,40.74252,-73.948852,"11101"
"730",3664,"North Moore St & Greenwich St",30,40.72019521,-74.01030064,"10013"
"731",3607,"31 Ave & 14 St",19,40.7682,-73.9322662,"11106"
"732",3608,"5 St & 51 Ave",21,40.7423737,-73.9566,"11101"
"733",3609,"Vernon Blvd & 31 Ave",23,40.7692475,-73.9354504,"11102"
"734",3610,"Vernon Blvd & 30 Rd",27,40.770845,-73.934171,"11102"
"735",3611,"Vernon Blvd & 47 Rd",31,40.7449067,-73.9534573,"11101"
"736",3612,"30 Ave & 21 St",15,40.7703743,-73.9286078,"11102"
"737",3613,"Center Blvd & 48 Ave",27,40.745038,-73.957539,"11101"
"738",3614,"Crescent St & 30 Ave",23,40.768692,-73.9249574,"11102"
"739",3615,"44 Dr & 21 St",21,40.748,-73.9460927,"11101"
"740",3616,"Steinway St & 28 Ave",25,40.7656251,-73.9136695,"11103"
"741",3617,"28 Ave & 35 St",27,40.7671,-73.9169858,"11103"
"742",3618,"27 St & Hunter St",25,40.7485,-73.941275,"11101"
"743",3619,"Newtown Ave & 23 St",19,40.7713615,-73.9246145,"11102"
"744",3620,"11 St & 43 Ave",23,40.7519071,-73.9479119,"11101"
"745",3621,"27 Ave & 9 St",19,40.7739825,-73.9309134,"11102"
"746",3622,"E 128 St & Madison Ave",15,40.80756,-73.939182,"10035"
"747",3623,"W 120 St & Claremont Ave",39,40.8109494,-73.9634,"10115"
"748",3628,"Lenox Ave & W 117 St",31,40.8025566,-73.9490782,"10026"
"749",3629,"Adam Clayton Powell Blvd & W 126 St",33,40.80949535,-73.94776493,"10027"
"750",3630,"Frederick Douglass Blvd & W 115 St",33,40.8038654,-73.9559308,"10026"
"751",3631,"Crown St & Bedford Ave",27,40.666563,-73.956741,"11225"
"752",3637,"Fulton St & Waverly Ave",31,40.68323865,-73.96599591,"11238"
"753",3638,"Washington St",18,40.7242941,-74.0354826,"07310"
"754",3639,"Harborside",30,40.7192517,-74.034234,"07302"
"755",3640,"Journal Square",18,40.73367,-74.0625,"07306"
"756",3641,"Broadway & W 25 St",54,40.74286877,-73.98918629,"10010"
"757",3646,"35 Ave & 10 St",26,40.76315482,-73.9398551,"11106"
"758",3647,"48 Ave & 30 Pl",23,40.74128309,-73.93725872,"11101"
"759",3648,"Flushing Ave & Vanderbilt Ave",25,40.69795032,-73.9707756,"11205"
"760",3649,"W 129 St & Convent Ave",30,40.81439444,-73.95324737,"10027"
"761",3654,"31 St & Northern Blvd",35,40.75186951,-73.9334929,"11101"
"762",3656,"E 2 St & Avenue A",46,40.72307749,-73.98583621,"10009"
"763",3658,"W 18 St & 9 Ave",27,40.74353373,-74.00367558,"10011"
"764",3659,"W 17 St & 9 Ave",0,40.74294892,-74.00413692,"10011"
"765",3660,"W 16 St & 8 Ave",39,40.74102151,-74.00138497,"10011"
"766",3661,"Montgomery St & Franklin Ave",19,40.66643931,-73.96055639,"11225"
"767",3662,"31 Ave & Steinway St",21,40.7612939,-73.91691685,"11103"
"768",3668,"Leonard St & Nassau Ave",26,40.72395678,-73.94984365,"11222"
"769",3671,"E 81 St & 2 Ave",37,40.77477945,-73.95427465,"10028"
"770",3673,"Dean St & Franklin Ave",21,40.67759207,-73.95563722,"11238"
"771",3674,"Jay St & York St",27,40.70140317,-73.9867267,"11201"
"772",3675,"3 Ave & E 95 St",31,40.7845968,-73.94968539,"10128"
"773",3676,"Van Brunt St & Van Dyke St",24,40.67583294,-74.01472628,"11231"
"774",3677,"Glenwood Ave",18,40.72755147,-74.07106072,"07306"
"775",3678,"Fairmount Ave",18,40.72572614,-74.07195926,"07306"
"776",3679,"Bergen Ave",14,40.72210379,-74.071455,"07304"
"777",3680,"E 43 St & 5 Ave",55,40.75412081,-73.98025185,"10175"
"778",3681,"Grand St",18,40.71517768,-74.03768331,"07302"
"779",3684,"W 12 St & W 4 St",43,40.73756121,-74.00398269,"10014"
"780",3686,"Gansevoort St & Hudson St",39,40.7394482,-74.00507033,"10014"
"781",3687,"E 33 St & 1 Ave",59,40.74322681,-73.97449784,"10016"
"782",3689,"W 104 St & Amsterdam Ave",47,40.79904139,-73.9664948,"10025"
"783",3690,"Park Pl & Church St",36,40.71334184,-74.00935516,"10007"
"784",3691,"28 Ave & 44 St",19,40.76408932,-73.91065121,"11103"
"785",3692,"5 St & Market St",15,40.69999748,-73.97440128,"11205"
"786",3693,"N 11 St & Kent Ave",27,40.72248189,-73.95921931,"11249"
"787",3694,"Jackson Square",18,40.71113,-74.0789,"07305"
"788",3697,"W 64 St & Thelonious Monk Circle",43,40.77515953,-73.98918696,"10023"
"789",3699,"W 50 St & 9 Ave",30,40.76360468,-73.98917958,"10019"
"790",3701,"Cliff St & Fulton St",37,40.70831794,-74.00504082,"10038"
"791",3704,"47 Ave & Skillman Ave",19,40.74375241,-73.94176483,"11101"
"792",3707,"Lexington Ave & E 26 St",55,40.741459,-73.983293,"10016"
"793",3708,"W 13 St & 5 Ave",28,40.735445,-73.99431,"10011"
"794",3709,"W 15 St & 6 Ave",51,40.73804614,-73.99642959,"10011"
"795",3711,"E 13 St & Avenue A",47,40.72966729,-73.98067966,"10009"
"796",3712,"W 35 St & Dyer Ave",41,40.75469175,-73.99740189,"10001"
"797",3714,"Division Av & Hooper St",61,40.70684203,-73.9544354,"11211"
"798",3715,"Driggs Ave & N 9 St",31,40.71816969,-73.95520136,"11211"
"799",3716,"40 Ave & Crescent St",23,40.7535992,-73.93795609,"11101"
"800",3718,"E 11 St & Avenue B",46,40.72746421,-73.97950418,"10009"
"801",3720,"Wyckoff St & Bond St",23,40.68461654,-73.98721285,"11217"
"802",3721,"31 St & Newtown Ave",35,40.76754878,-73.92093346,"11102"
"803",3723,"Cadman Plaza E & Johnson St",30,40.69531728,-73.99015725,"11201"
"804",3724,"7 Ave & Central Park South",39,40.76674056,-73.97906899,"10019"
"805",3725,"2 Ave & E 72 St",41,40.76876203,-73.95840794,"10021"
"806",3726,"Center Blvd & 51 Ave",20,40.74336608,-73.95960689,"11101"
"807",3727,"Frost St & Meeker Ave",38,40.71766197,-73.94880027,"11211"
"808",3728,"Pierrepont St & Monroe Pl",24,40.69535693,-73.99344027,"11201"
"809",3733,"Avenue C & E 18 St",46,40.730563,-73.973984,"10009"
"810",3734,"E 58 St &  1 Ave (NW Corner)",50,40.759125,-73.962658,"10022"
"811",3737,"Stanton St & Norfolk St",35,40.720747,-73.986274,"10002"
"812",3745,"36 Ave & 31 St",27,40.75651273,-73.92957486,"11106"
"813",3746,"6 Ave & Broome St",48,40.72430832,-74.00473036,"10013"
"814",3747,"E 84 St & 3 Ave",33,40.77755374,-73.9551276,"10028"
"815",3749,"Lexington Ave & E 36 St",23,40.74757396,-73.97880077,"10016"
"816",3755,"DeKalb Ave & Franklin Ave",19,40.69064807,-73.95746179,"11205"
"817",3756,"White St & Moore St",21,40.704508,-73.9351,"11206"
"818",3757,"Stagg St & Morgan Ave",23,40.710681,-73.93372,"11206"
"819",3758,"George St & Wilson Ave",19,40.702997,-73.92997,"11206"
"820",3759,"Irving Ave & Jefferson St",19,40.70538,-73.92535,"11237"
"821",3760,"Willoughby Ave & Wyckoff Ave",23,40.705614,-73.92153,"11237"
"822",3761,"Cedar St & Myrtle Ave",27,40.697842,-73.926241,"11221"
"823",3763,"Wyckoff Av & Jefferson St",0,40.707165,-73.923711,"11237"
"824",3764,"Bushwick Ave & McKibbin St",0,40.705517,-73.93936,"11206"
"825",3765,"Bushwick Ave & Stagg St",0,40.709897,-73.94008,"11206"
"826",3766,"Sharon St & Olive St",0,40.715353,-73.93856,"11211"
"827",3767,"Powers St & Olive St",0,40.71323,-73.93894,"11211"
"828",3768,"Waterbury St & Stagg St",0,40.71019,-73.93734,"11206"
"829",3769,"White St & Johnson Ave",0,40.707174,-73.93581,"11206"
"830",3770,"Central Ave & Flushing Ave",0,40.702831,-73.9333,"11206"
"831",3771,"McKibbin St & Bogart St",0,40.706237,-73.933871,"11206"
"832",3772,"Devoe St & Morgan Ave",0,40.713811,-73.93515,"11211"
"833",3773,"Knickerbocker Ave & Thames St",0,40.70539,-73.92976,"11237"
"834",3774,"Knickerbocker Ave & George St",0,40.704425,-73.92836,"11237"
"835",3775,"Suydam St & Knickerbocker Ave",0,40.702013,-73.923769,"11237"
"836",3776,"Central Ave & Starr Street",0,40.700003,-73.92834,"11221"
"837",3777,"Stockholm St & Wilson Ave",0,40.699304,-73.923044,"11237"
"838",3778,"Irving Ave & DeKalb Ave",0,40.7027,-73.92095,"11237"
"839",3779,"Hart St & Wyckoff Ave",0,40.704876,-73.919911,"11237"
"840",3780,"Wyckoff Av & Stanhope St",0,40.703545,-73.917775,"11237"
"841",3781,"Greene Av & Myrtle Av",0,40.698568,-73.918877,"11237"
